sample,site,year,habitat,class,order,taxa,rel_ab_recalc
GICL_2015-11-11_m,GICL,2015,Multiple,Insecta,Odonata,Gomphidae,0.0017513134176882696
GICL_2015-11-11_m,GICL,2015,Multiple,Insecta,Ephemeroptera,Heptageniidae,0.0017513134176882696
GICL_2015-11-11_m,GICL,2015,Multiple,Insecta,Odonata,Hetaerina,8.756564588441465e-4
GICL_2015-11-11_m,GICL,2015,Multiple,Insecta,Coleoptera,Heterelmis,8.756564588441465e-4
GICL_2015-11-11_m,GICL,2015,Multiple,Insecta,Plecoptera,Isoperla,8.756564588441465e-4
GICL_2015-11-11_m,GICL,2015,Multiple,Arachnida,Trombidiformes,Lebertia,0.0061295947119090494
GICL_2015-11-11_m,GICL,2015,Multiple,Insecta,Trichoptera,Lepidostoma,8.756564588441465e-4
GICL_2015-11-11_m,GICL,2015,Multiple,Insecta,Ephemeroptera,Leptohyphidae,0.025394043806479943
GICL_2015-11-11_m,GICL,2015,Multiple,Insecta,Trichoptera,Limnephilidae,0.004378283794220662
GICL_2015-11-11_m,GICL,2015,Multiple,Insecta,Trichoptera,Micrasema,8.756564588441465e-4
GICL_2015-11-11_m,GICL,2015,Multiple,Insecta,Odonata,Ophiogomphus,8.756564588441465e-4
GICL_2015-11-11_m,GICL,2015,Multiple,Insecta,Diptera,Pericoma,8.756564588441465e-4
GICL_2015-11-11_m,GICL,2015,Multiple,Insecta,Diptera,Tipulidae,0.049036777695271455
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Ephemeroptera,Acentrella,0.04887582056207193
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Ephemeroptera,Baetis,0.1309904615063903
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Trichoptera,Brachycentrus,0.0014513790166908586
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Plecoptera,Capniidae,0.17824515204981925
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.11364750130694626
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Trichoptera,Chimarra,0.0014513790166908586
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Diptera,Chironomidae,0.004375355550316588
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Diptera,Chironominae,0.011176746628532585
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Megaloptera,Corydalus cornutus,0.0026750075307625863
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Trichoptera,Culoptila/Protoptila,7.256895083454293e-4
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Coleoptera,Elmidae,0.0029027575333817114
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Ephemeroptera,Epeorus,0.013104850150705775
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Ephemeroptera,Ephemerellidae,0.0024260380278994373
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Ephemeroptera,Fallceon,0.01360278515643203
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Trichoptera,Hydropsyche,0.004354136550072571
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Trichoptera,Hydropsychidae,0.033402931884133714
GICL_2016-10-18_r,GICL,2016,Riffle,Arachnida,Trombidiformes,Hygrobatidae,0.008522959598014036
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Plecoptera,Isogenoides,7.256895083454293e-4
GICL_2016-10-18_r,GICL,2016,Riffle,Arachnida,Trombidiformes,Lebertia,0.018497297712718925
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Ephemeroptera,Leptohyphes,0.007982585091799728
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Ephemeroptera,Leptohyphidae,0.0029027575333817114
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Ephemeroptera,Leptophlebiidae,0.0031517275362448667
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.00752708258656145
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Diptera,Orthocladiinae,0.03910801044974212
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Plecoptera,Perlodidae,0.0014513790166908586
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Lepidoptera,Petrophila,0.0017003485195540079
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Plecoptera,Plecoptera,7.256895083454293e-4
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Coleoptera,Postelichus,0.009953119614460874
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Coleoptera,Psephenus,0.005826734067007441
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Diptera,Simulium,0.1651346518990485
GICL_2016-10-18_r,GICL,2016,Riffle,Arachnida,Trombidiformes,Sperchon,0.07651567087993022
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Diptera,Tabanus,0.0041263865474534455
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Plecoptera,Taeniopterygidae,7.256895083454293e-4
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Diptera,Tipulidae,0.013624007656676087
GICL_2016-10-18_r,GICL,2016,Riffle,Arachnida,Trombidiformes,Torrenticola,0.006054484069626566
GICL_2016-10-18_r,GICL,2016,Riffle,Insecta,Ephemeroptera,Tricorythodes,0.012898318648330664
GICL_2016-10-18_r,GICL,2016,Riffle,Arachnida,Trombidiformes,Trombidiformes,0.00752708258656145
GICL_2016-10-19_m,GICL,2016,Multiple,Insecta,Trichoptera,Atopsyche,9.746590112085786e-4
GICL_2016-10-19_m,GICL,2016,Multiple,Insecta,Hemiptera,Corixidae,9.746590112085786e-4
GICL_2016-10-19_m,GICL,2016,Multiple,Insecta,Odonata,Erpetogomphus,0.0019493180224171571
GICL_2016-10-19_m,GICL,2016,Multiple,Insecta,Coleoptera,Helichus,0.0038986355448343084
GICL_2016-10-19_m,GICL,2016,Multiple,Insecta,Trichoptera,Helicopsyche,0.005847955067251483
GICL_2016-10-19_m,GICL,2016,Multiple,Insecta,Ephemeroptera,Heptageniidae,9.746590112085786e-4
GICL_2016-10-19_m,GICL,2016,Multiple,Insecta,Odonata,Hetaerina,9.746590112085786e-4
GICL_2016-10-19_m,GICL,2016,Multiple,Insecta,Ephemeroptera,Leptophlebia,0.006822610078460015
GICL_2016-10-19_m,GICL,2016,Multiple,Insecta,Trichoptera,Limnephilidae,0.010721250123294376
GICL_2016-10-19_m,GICL,2016,Multiple,Insecta,Trichoptera,Nectopsyche,0.0019493180224171571
GICL_2016-10-19_m,GICL,2016,Multiple,Insecta,Odonata,Ophiogomphus,9.746590112085786e-4
GICL_2016-10-19_m,GICL,2016,Multiple,Insecta,Coleoptera,Optioservus,0.00292397653362573
GICL_2016-10-19_m,GICL,2016,Multiple,Insecta,Diptera,Simuliidae,9.746590112085786e-4
GICL_2016-10-19_m,GICL,2016,Multiple,Insecta,Plecoptera,Skwala americana,9.746590112085786e-4
GICL_2016-10-19_m,GICL,2016,Multiple,Arachnida,Trombidiformes,Sperchonopsis,9.746590112085786e-4
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Ephemeroptera,Acentrella,0.008959641013439462
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Ephemeroptera,Baetis,0.012049835518074753
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.12545770018818656
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Diptera,Chironomidae,0.0062642350093963526
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Diptera,Chironominae,0.20594245030891367
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Megaloptera,Corydalus cornutus,0.0034395655051593483
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Coleoptera,Elmidae,5.69476000854214e-4
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Diptera,Empididae,5.69476000854214e-4
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Ephemeroptera,Epeorus,0.005147994007721991
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Ephemeroptera,Ephemerellidae,0.0034168565051252847
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Odonata,Gomphidae,0.0021032185031548277
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Diptera,Hemerodromia,5.69476000854214e-4
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Odonata,Hetaerina,0.0034395655051593483
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Coleoptera,Heterelmis,0.0013363470020045206
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Trichoptera,Hydropsyche,0.016780330025170494
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Trichoptera,Hydropsychidae,0.04227748506341623
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Trichoptera,Hydroptila,5.69476000854214e-4
GICL_2017-10-16_r,GICL,2017,Riffle,Arachnida,Trombidiformes,Hygrobatidae,0.04721236007081854
GICL_2017-10-16_r,GICL,2017,Riffle,Arachnida,Trombidiformes,Lebertia,0.0057401790086102685
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Ephemeroptera,Leptohyphes,0.029331510043997266
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Ephemeroptera,Leptohyphidae,0.04387935506581904
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Ephemeroptera,Leptophlebiidae,0.0028700895043051343
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Diptera,Maruina,0.001138952001708428
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.03919427505879142
GICL_2017-10-16_r,GICL,2017,Riffle,Clitellata,Clitellata,Oligochaeta,0.001138952001708428
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Coleoptera,Optioservus,0.009703803514555706
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Diptera,Orthocladiinae,0.1433158002149737
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Lepidoptera,Petrophila,0.011829730017744594
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Plecoptera,Plecoptera,5.69476000854214e-4
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Coleoptera,Postelichus,0.0057174700085762045
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Diptera,Probezzia,5.69476000854214e-4
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Coleoptera,Psephenus,0.0030447755045671632
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Trichoptera,Rhyacophila,0.001138952001708428
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Diptera,Simuliidae,5.69476000854214e-4
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Diptera,Simulium,0.01908094502862142
GICL_2017-10-16_r,GICL,2017,Riffle,Arachnida,Trombidiformes,Sperchon,0.09892814014839221
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Diptera,Tabanus,0.00477591300716387
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Diptera,Tanypodinae,0.008412874512619312
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Diptera,Tipula,0.001138952001708428
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Diptera,Tipulidae,0.01542127202313191
GICL_2017-10-16_r,GICL,2017,Riffle,Arachnida,Trombidiformes,Torrenticola,0.00935443251403165
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Ephemeroptera,Tricorythodes,0.026574970039862453
GICL_2017-10-16_r,GICL,2017,Riffle,Arachnida,Trombidiformes,Trombidiformes,0.009179744513769617
GICL_2017-10-16_r,GICL,2017,Riffle,Insecta,Diptera,Wiedemannia,5.69476000854214e-4
GICL_2017-10-16_m,GICL,2017,Multiple,Insecta,Odonata,Argia,0.0023006135034509202
GICL_2017-10-16_m,GICL,2017,Multiple,Insecta,Trichoptera,Atopsyche,7.668710011503065e-4
GICL_2017-10-16_m,GICL,2017,Multiple,Insecta,Hemiptera,Belostomatidae,7.668710011503065e-4
GICL_2017-10-16_m,GICL,2017,Multiple,Insecta,Diptera,Ceratopogonidae,7.668710011503065e-4
GICL_2017-10-16_m,GICL,2017,Multiple,Insecta,Hemiptera,Corixidae,0.0069018400103527605
GICL_2017-10-16_m,GICL,2017,Multiple,Insecta,Trichoptera,Helicopsyche,7.668710011503065e-4
GICL_2017-10-16_m,GICL,2017,Multiple,Insecta,Trichoptera,Hydroptilidae,7.668710011503065e-4
GICL_2017-10-16_m,GICL,2017,Multiple,Insecta,Plecoptera,Isogenoides,7.668710011503065e-4
GICL_2017-10-16_m,GICL,2017,Multiple,Insecta,Trichoptera,Leucotrichia,7.668710011503065e-4
GICL_2017-10-16_m,GICL,2017,Multiple,Insecta,Odonata,Libellulidae,7.668710011503065e-4
GICL_2017-10-16_m,GICL,2017,Multiple,Insecta,Trichoptera,Nectopsyche,7.668710011503065e-4
GICL_2017-10-16_m,GICL,2017,Multiple,Insecta,Trichoptera,Oecetis,0.0015337425023006137
GICL_2017-10-16_m,GICL,2017,Multiple,Insecta,Odonata,Progomphus borealis,0.0015337425023006137
GICL_2017-10-16_m,GICL,2017,Multiple,Arachnida,Trombidiformes,Sperchonopsis,0.0015337425023006137
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Ephemeroptera,Acentrella,0.058505469561208986
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Ephemeroptera,Baetis,0.056150684578869875
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.12672092404959306
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Diptera,Chironomidae,0.022908364828187266
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Diptera,Chironominae,0.16165309878760178
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Hemiptera,Corixidae,0.023662230322533274
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Megaloptera,Corydalus cornutus,0.00786482394101382
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Diptera,Dasyhelea,0.0016842099873684252
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Coleoptera,Dubiraphia,0.0016842099873684252
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Diptera,Empididae,0.0033684199747368504
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Ephemeroptera,Fallceon,0.00953350542849871
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Odonata,Gomphidae,0.0032540684755944867
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Coleoptera,Helichus,0.009892084925809364
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Trichoptera,Helicopsyche,0.01592729088054532
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Diptera,Hemerodromia,0.0017985609865107926
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Coleoptera,Heterelmis,0.0025834904806238215
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Trichoptera,Hydropsyche,0.008192346438557402
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Trichoptera,Hydropsychidae,0.02897461978269035
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Trichoptera,Hydroptila,0.004038997969707515
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Trichoptera,Hydroptilidae,0.0034827709738792178
GICL_2018-10-17_r,GICL,2018,Riffle,Arachnida,Trombidiformes,Hygrobates,0.01708632987185253
GICL_2018-10-17_r,GICL,2018,Riffle,Arachnida,Trombidiformes,Lebertia,0.011332066415009504
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Ephemeroptera,Leptohyphes,0.010105261424210539
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Ephemeroptera,Leptohyphidae,0.019196884856023364
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Trichoptera,Leucotrichia,0.008764103934269222
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.029400969779492726
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Coleoptera,Optioservus,0.023106006326704953
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Diptera,Orthocladiinae,0.09061978932035158
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Lepidoptera,Petrophila,0.024036344819727416
GICL_2018-10-17_r,GICL,2018,Riffle,Gastropoda,Basommatophora,Physa,0.0016842099873684252
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Coleoptera,Postelichus,0.002469139481481454
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Diptera,Probezzia,8.992804932553963e-4
GICL_2018-10-17_r,GICL,2018,Riffle,Arachnida,Trombidiformes,Protzia,8.992804932553963e-4
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Coleoptera,Psephenus,0.014487309891345175
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Diptera,Simulium,0.023449059824132056
GICL_2018-10-17_r,GICL,2018,Riffle,Arachnida,Trombidiformes,Sperchon,0.045489199658831
GICL_2018-10-17_r,GICL,2018,Riffle,Arachnida,Trombidiformes,Sperchonopsis,0.004267700467992247
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Diptera,Tabanidae,0.002697841479766189
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Diptera,Tabanus,0.004938278462962912
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Diptera,Tanypodinae,0.004038997969707515
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Diptera,Tipula,0.00516698146124764
GICL_2018-10-17_r,GICL,2018,Riffle,Arachnida,Trombidiformes,Torrenticola,0.012688749904834377
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Ephemeroptera,Tricorythodes,0.021993554835048338
GICL_2018-10-17_r,GICL,2018,Riffle,Insecta,Diptera,Wiedemannia,0.0017985609865107926
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Odonata,Argia,0.003924646970565148
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Diptera,Atrichopogon/Forcipomyia,0.0023547879823390904
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Hemiptera,Belostomatidae,7.849294941130289e-4
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Ephemeroptera,Centroptilum,0.003139717476452119
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Trichoptera,Chimarra,0.0015698589882260578
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Odonata,Coenagrionidae,0.005494504958791213
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Diptera,Dixella,7.849294941130289e-4
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Diptera,Dixidae,0.0015698589882260578
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Coleoptera,Dytiscidae,7.849294941130289e-4
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Coleoptera,Elmidae,7.849294941130289e-4
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Hemiptera,Graptocorixa,0.003924646970565148
GICL_2018-10-17_m,GICL,2018,Multiple,Gastropoda,Basommatophora,Gyraulus,7.849294941130289e-4
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Ephemeroptera,Heptageniidae,7.849294941130289e-4
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Odonata,Hetaerina,0.0023547879823390904
GICL_2018-10-17_m,GICL,2018,Multiple,Arachnida,Trombidiformes,Hygrobatidae,0.01805337486459969
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Hemiptera,Microvelia,7.849294941130289e-4
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Hemiptera,Naucoridae,0.0023547879823390904
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Diptera,Neoplasta,7.849294941130289e-4
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Trichoptera,Oecetis,7.849294941130289e-4
GICL_2018-10-17_m,GICL,2018,Multiple,Clitellata,Clitellata,Oligochaeta,0.0015698589882260578
GICL_2018-10-17_m,GICL,2018,Multiple,Gastropoda,Basommatophora,Planorbidae,7.849294941130289e-4
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Diptera,Simuliidae,0.0015698589882260578
GICL_2018-10-17_m,GICL,2018,Multiple,Insecta,Diptera,Tipulidae,0.010989009917582426
GICL_2018-10-17_m,GICL,2018,Multiple,Arachnida,Trombidiformes,Trombidiformes,7.849294941130289e-4
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Ephemeroptera,Acentrella,0.014709039580685025
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Hemiptera,Ambrysus,0.0018945903815881012
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Ephemeroptera,Baetis,0.007578362026352373
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.06434087097869556
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Trichoptera,Chimarra,0.001805053887184132
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Diptera,Chironominae,0.10329280354419978
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Megaloptera,Corydalus cornutus,0.0037891807631762024
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Coleoptera,Elmidae,9.02526943592066e-4
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Ephemeroptera,Epeorus,9.02526943592066e-4
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Ephemeroptera,Ephemerellidae,9.02526943592066e-4
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Odonata,Gomphidae,0.003878717257580171
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Diptera,Hemerodromia,0.0055942351503603036
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Trichoptera,Hydropsyche,0.016961778939888816
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Trichoptera,Hydropsychidae,0.030685918082130115
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Trichoptera,Hydroptila,0.014791416075536494
GICL_2019-10-16_r,GICL,2019,Riffle,Arachnida,Trombidiformes,Hygrobatidae,0.051057241808922384
GICL_2019-10-16_r,GICL,2019,Riffle,Arachnida,Trombidiformes,Lebertia,0.02976906813943324
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Ephemeroptera,Leptohyphes,0.028970401689349896
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Trichoptera,Leucotrichia,9.02526943592066e-4
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.03924202254737359
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Diptera,Neoplasta,9.02526943592066e-4
GICL_2019-10-16_r,GICL,2019,Riffle,Clitellata,Clitellata,Oligochaeta,9.02526943592066e-4
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Coleoptera,Optioservus,0.05640436397472725
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Coleoptera,Optioservus quadrimaculatus,9.02526943592066e-4
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Diptera,Orthocladiinae,0.06640736584953963
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Lepidoptera,Petrophila,0.007309753043140434
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Coleoptera,Postelichus,0.005415164661552209
GICL_2019-10-16_r,GICL,2019,Riffle,Arachnida,Trombidiformes,Protzia,0.001805053887184132
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Trichoptera,Psychomyia,0.0027075813307761666
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Diptera,Simulium,0.007399291537544279
GICL_2019-10-16_r,GICL,2019,Riffle,Arachnida,Trombidiformes,Sperchon,0.13987736125766492
GICL_2019-10-16_r,GICL,2019,Riffle,Arachnida,Trombidiformes,Sperchonopsis,0.013172594176712864
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Diptera,Tabanus,0.006407228099548244
GICL_2019-10-16_r,GICL,2019,Riffle,Arachnida,Trombidiformes,Torrenticola,0.025532203404237286
GICL_2019-10-16_r,GICL,2019,Riffle,Insecta,Ephemeroptera,Tricorythodes,0.025704115393492787
GICL_2019-10-16_r,GICL,2019,Riffle,Arachnida,Trombidiformes,Trombidiformes,0.022735083579057278
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Hemiptera,Abedus,0.0019841268759920702
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Odonata,Argia,9.920634379960351e-4
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Diptera,Atrichopogon/Forcipomyia,9.920634379960351e-4
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Hemiptera,Belostomatidae,0.006944444565972214
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Ephemeroptera,Callibaetis,0.002976190313988105
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Ephemeroptera,Centroptilum,0.004960317189980175
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Diptera,Chironomidae,0.0039682537519841405
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Odonata,Coenagrionidae,0.0039682537519841405
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Hemiptera,Corixidae,0.05753969640376897
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Diptera,Dixella,0.004960317189980175
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Coleoptera,Dubiraphia,9.920634379960351e-4
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Coleoptera,Dytiscidae,9.920634379960351e-4
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Coleoptera,Helichus,0.002976190313988105
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Trichoptera,Helicopsyche,0.0039682537519841405
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Odonata,Hetaerina,0.00892856944196441
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Trichoptera,Lepidostoma,9.920634379960351e-4
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Trichoptera,Leptoceridae,0.0019841268759920702
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Ephemeroptera,Leptohyphidae,0.012896824193948487
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Trichoptera,Limnephilidae,0.007936509503968157
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Hemiptera,Microvelia,0.011904759255952546
GICL_2019-10-16_m,GICL,2019,Multiple,Arachnida,Trombidiformes,Mideopsis,0.006944444565972214
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Trichoptera,Nectopsyche,9.920634379960351e-4
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Trichoptera,Ochrotrichia,9.920634379960351e-4
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Coleoptera,Peltodytes,9.920634379960351e-4
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Trichoptera,Phylloicus mexicanus,0.0019841268759920702
GICL_2019-10-16_m,GICL,2019,Multiple,Gastropoda,Basommatophora,Physa,0.004960317189980175
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Trichoptera,Polycentropus,9.920634379960351e-4
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Coleoptera,Psephenus,0.002976190313988105
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Diptera,Stratiomyidae,0.002976190313988105
GICL_2019-10-16_m,GICL,2019,Multiple,Insecta,Diptera,Tanypodinae,0.015873014007936625
